vehicle_id,brand,model,variant,fuel_type,location,dealer_id,stock_date,stock_status,listed_price
VEH-04170,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-01,2026-09-10,Sold,1884000
VEH-04171,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-02,2026-11-24,Sold,994000
VEH-04172,Hyundai,i20,Asta,Petrol,Bengaluru,DLR-BLR-03,2026-06-29,Sold,916000
VEH-04173,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2025-12-28,Sold,761000
VEH-04174,Kia,Seltos,HTX,Petrol,Gurgaon,DLR-GGN-02,2025-07-28,Sold,1339000
VEH-04175,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2025-12-04,Sold,798000
VEH-04176,Maruti Suzuki,Brezza,ZXI,Petrol,Gurgaon,DLR-GGN-02,2025-07-07,Sold,1099000
VEH-04177,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-01,2026-08-25,Sold,737000
VEH-04178,Hyundai,Creta,SX(O),Diesel,Pune,DLR-PUN-02,2026-05-14,Sold,1937000
VEH-04179,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-03,2026-04-14,Sold,1789000
VEH-04180,Honda,City,ZX,Petrol,Delhi,DLR-DEL-03,2025-02-22,Sold,1280000
VEH-04181,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-02,2026-02-11,Sold,798000
VEH-04182,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-02,2026-05-25,Sold,1585000
VEH-04183,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-02,2025-11-14,Sold,1833000
VEH-04184,MG,Hector,Sharp,Petrol,Bengaluru,DLR-BLR-01,2026-01-31,Sold,1975000
VEH-04185,Hyundai,i20,Asta,Petrol,Gurgaon,DLR-GGN-02,2025-12-06,Sold,788000
VEH-04186,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-02,2025-08-15,Sold,769000
VEH-04187,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2025-10-07,Sold,1269000
VEH-04188,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-02,2026-03-29,Sold,800000
VEH-04189,Maruti Suzuki,Baleno,Zeta,Petrol,Hyderabad,DLR-HYD-02,2025-05-22,Sold,865000
VEH-04190,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-01,2025-02-21,Sold,737000
VEH-04191,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-01,2025-07-04,Sold,1128000
VEH-04192,Hyundai,Creta,SX(O),Diesel,Mumbai,DLR-MUM-01,2026-04-20,Sold,1973000
VEH-04193,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-01,2025-03-23,Sold,640000
VEH-04194,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-02,2026-09-20,Sold,841000
VEH-04195,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-03,2026-03-23,Sold,1803000
VEH-04196,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2025-10-28,Sold,1761000
VEH-04197,Maruti Suzuki,Ertiga,ZXI+,CNG,Chennai,DLR-CHN-01,2025-11-10,Sold,1052000
VEH-04198,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-01,2026-09-16,Sold,1064000
VEH-04199,Kia,Seltos,HTX,Petrol,Gurgaon,DLR-GGN-02,2025-10-11,Sold,1576000
VEH-04200,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-02,2026-02-25,Sold,847000
VEH-04201,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-03,2026-07-30,Sold,692000
VEH-04202,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-02,2026-05-29,Sold,827000
VEH-04203,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-03,2025-08-13,Sold,867000
VEH-04204,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-03,2026-08-21,Sold,629000
VEH-04205,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-01,2026-08-09,Sold,834000
VEH-04206,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-01,2026-05-07,Sold,731000
VEH-04207,Tata,Nexon,Fearless+,Electric,Bengaluru,DLR-BLR-03,2025-12-24,Sold,1588000
VEH-04208,Hyundai,Creta,SX,Petrol,Chennai,DLR-CHN-02,2026-01-16,Sold,1552000
VEH-04209,Tata,Nexon,Fearless+,Electric,Hyderabad,DLR-HYD-01,2025-02-09,Sold,1615000
VEH-04210,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-03,2026-03-21,Sold,726000
VEH-04211,Hyundai,Venue,S,Petrol,Pune,DLR-PUN-03,2026-09-19,Sold,1054000
VEH-04212,Tata,Punch,Adventure,Petrol,Ahmedabad,DLR-AMD-01,2026-01-01,Sold,694000
VEH-04213,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-03,2026-04-19,Sold,805000
VEH-04214,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-02,2025-07-15,Sold,1449000
VEH-04215,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2025-01-04,Sold,860000
VEH-04216,Skoda,Kushaq,Style,Petrol,Pune,DLR-PUN-03,2026-09-18,Sold,1513000
VEH-04217,MG,Hector,Sharp,Petrol,Mumbai,DLR-MUM-02,2026-07-21,Sold,1925000
VEH-04218,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-02,2026-02-03,Sold,1093000
VEH-04219,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-03,2026-07-19,Sold,743000
VEH-04220,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2025-07-16,Sold,753000
VEH-04221,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-01,2025-02-05,Sold,1107000
VEH-04222,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-01,2025-09-30,Sold,1188000
VEH-04223,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-02,2025-08-27,Sold,1210000
VEH-04224,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-03,2026-11-23,Sold,728000
VEH-04225,Hyundai,Venue,S,Petrol,Ahmedabad,DLR-AMD-01,2025-02-04,Sold,1222000
VEH-04226,Mahindra,Thar,LX,Diesel,Gurgaon,DLR-GGN-02,2025-05-26,Sold,1707000
VEH-04227,Hyundai,Venue,S,Petrol,Hyderabad,DLR-HYD-01,2025-06-07,Sold,1274000
VEH-04228,Maruti Suzuki,Baleno,Zeta,Petrol,Hyderabad,DLR-HYD-02,2026-03-26,Sold,793000
VEH-04229,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2025-11-07,Sold,702000
VEH-04230,Kia,Seltos,HTX,Petrol,Pune,DLR-PUN-01,2026-07-05,Sold,1686000
VEH-04231,Mahindra,Thar,LX,Diesel,Bengaluru,DLR-BLR-01,2025-06-18,Sold,1585000
VEH-04232,Mahindra,Thar,LX,Diesel,Hyderabad,DLR-HYD-02,2026-03-10,Sold,1820000
VEH-04233,Hyundai,Creta,SX(O),Diesel,Delhi,DLR-DEL-02,2025-06-14,Sold,1753000
VEH-04234,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-01,2026-10-02,Sold,1099000
VEH-04235,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-02,2026-02-16,Sold,676000
VEH-04236,Maruti Suzuki,Ertiga,ZXI+,CNG,Ahmedabad,DLR-AMD-01,2025-01-24,Sold,1102000
VEH-04237,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-02,2025-03-12,Sold,1042000
VEH-04238,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-02,2026-01-10,Sold,562000
VEH-04239,Hyundai,i20,Asta,Petrol,Delhi,DLR-DEL-02,2026-09-18,Sold,936000
VEH-04240,Hyundai,Creta,SX(O),Diesel,Ahmedabad,DLR-AMD-01,2025-03-01,Sold,1727000
VEH-04241,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-01,2025-03-23,Sold,1862000
VEH-04242,Honda,City,ZX,Petrol,Gurgaon,DLR-GGN-02,2026-05-16,Sold,1367000
VEH-04243,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-03,2025-05-16,Sold,1013000
VEH-04244,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-01,2026-08-20,Sold,724000
VEH-04245,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-01,2026-11-10,Sold,753000
VEH-04246,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-01,2026-03-27,Sold,1796000
VEH-04247,Toyota,Innova Hycross,ZX,Hybrid,Bengaluru,DLR-BLR-02,2026-11-09,Sold,3184000
VEH-04248,Tata,Nexon,Creative,Petrol,Chennai,DLR-CHN-01,2026-05-04,Sold,1308000
VEH-04249,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-02,2026-03-01,Sold,694000
VEH-04250,Tata,Punch,Adventure,Petrol,Ahmedabad,DLR-AMD-01,2025-09-29,Sold,665000
VEH-04251,Hyundai,Venue,S,Petrol,Hyderabad,DLR-HYD-01,2026-07-05,Sold,1165000
VEH-04252,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-01,2025-12-15,Sold,1238000
VEH-04253,Toyota,Innova Hycross,ZX,Hybrid,Pune,DLR-PUN-01,2025-11-22,Sold,2893000
VEH-04254,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2026-01-31,Sold,749000
VEH-04255,Mahindra,Scorpio-N,Z8L,Diesel,Bengaluru,DLR-BLR-02,2026-06-05,Sold,1840000
VEH-04256,MG,Hector,Sharp,Petrol,Delhi,DLR-DEL-03,2025-07-13,Sold,2082000
VEH-04257,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-01,2025-04-14,Sold,706000
VEH-04258,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-01,2026-06-29,Sold,766000
VEH-04259,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-03,2025-12-22,Sold,1732000
VEH-04260,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-01,2026-11-18,Sold,1017000
VEH-04261,Hyundai,i20,Asta,Petrol,Pune,DLR-PUN-02,2025-10-27,Sold,957000
VEH-04262,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-01,2026-09-06,Sold,687000
VEH-04263,Hyundai,Creta,SX(O),Diesel,Hyderabad,DLR-HYD-02,2025-12-31,Sold,1732000
VEH-04264,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-01,2026-05-22,Sold,692000
VEH-04265,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-02,2026-02-03,Sold,1110000
VEH-04266,Maruti Suzuki,Ertiga,ZXI+,CNG,Delhi,DLR-DEL-01,2025-06-18,Sold,1000000
VEH-04267,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-01,2025-04-27,Sold,1934000
VEH-04268,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2026-08-30,Sold,1175000
VEH-04269,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-01,2025-01-03,Sold,1634000
VEH-04270,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-02,2025-10-30,Sold,1134000
VEH-04271,Hyundai,i20,Asta,Petrol,Gurgaon,DLR-GGN-01,2025-11-10,Sold,908000
VEH-04272,Kia,Seltos,HTX,Petrol,Delhi,DLR-DEL-03,2026-08-19,Sold,1752000
VEH-04273,Hyundai,Creta,SX(O),Diesel,Mumbai,DLR-MUM-01,2025-06-21,Sold,1560000
VEH-04274,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-02,2026-06-05,Sold,1630000
VEH-04275,Hyundai,Creta,SX(O),Diesel,Hyderabad,DLR-HYD-02,2025-07-15,Sold,2008000
VEH-04276,Tata,Nexon,Fearless+,Electric,Hyderabad,DLR-HYD-01,2026-02-12,Sold,1708000
VEH-04277,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-03,2025-11-22,Sold,852000
VEH-04278,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-02,2026-05-02,Sold,1153000
VEH-04279,Mahindra,Thar,LX,Diesel,Mumbai,DLR-MUM-02,2026-08-05,Sold,1577000
VEH-04280,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-02,2025-12-25,Sold,787000
VEH-04281,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-01,2025-01-30,Sold,743000
VEH-04282,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-01,2026-08-31,Sold,786000
VEH-04283,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2025-08-13,Sold,730000
VEH-04284,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-03,2026-08-20,Sold,1185000
VEH-04285,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-03,2025-06-08,Sold,1199000
VEH-04286,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2026-11-13,Sold,1072000
VEH-04287,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-02,2026-11-12,Sold,715000
VEH-04288,Tata,Punch,Adventure,Petrol,Pune,DLR-PUN-03,2026-07-20,Sold,813000
VEH-04289,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-01,2025-08-18,Sold,887000
VEH-04290,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-01,2025-10-08,Sold,1273000
VEH-04291,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-01,2025-03-08,Sold,1308000
VEH-04292,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-01,2025-06-28,Sold,668000
VEH-04293,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-03,2025-04-27,Sold,1130000
VEH-04294,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-02,2026-07-04,Sold,1235000
VEH-04295,BMW,3 Series,330Li,Petrol,Bengaluru,DLR-BLR-01,2025-04-18,Sold,5024000
VEH-04296,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2025-03-02,Sold,1179000
VEH-04297,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-01,2026-11-22,Sold,1380000
VEH-04298,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-03,2026-05-31,Sold,776000
VEH-04299,Hyundai,i20,Asta,Petrol,Delhi,DLR-DEL-01,2025-11-19,Sold,913000
VEH-04300,Hyundai,Creta,SX,Petrol,Chennai,DLR-CHN-02,2026-10-17,Sold,1585000
VEH-04301,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2025-05-03,Sold,1685000
VEH-04302,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-02,2026-11-07,Sold,826000
VEH-04303,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-02,2025-05-30,Sold,765000
VEH-04304,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-02,2025-03-08,Sold,660000
VEH-04305,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-01,2025-04-27,Sold,1524000
VEH-04306,Mahindra,XUV700,AX7,Diesel,Gurgaon,DLR-GGN-01,2025-04-04,Sold,2372000
VEH-04307,Kia,Seltos,HTX,Petrol,Delhi,DLR-DEL-02,2026-08-27,Sold,1592000
VEH-04308,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-01,2026-10-31,Sold,722000
VEH-04309,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2026-07-18,Sold,990000
VEH-04310,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-02,2026-02-25,Sold,654000
VEH-04311,Mahindra,XUV700,AX7,Diesel,Chennai,DLR-CHN-03,2025-01-04,Sold,1953000
VEH-04312,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-01,2026-07-08,Sold,735000
VEH-04313,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-01,2025-01-05,Sold,1144000
VEH-04314,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-01,2025-10-05,Sold,765000
VEH-04315,Toyota,Innova Hycross,ZX,Hybrid,Gurgaon,DLR-GGN-01,2025-12-31,Sold,2846000
VEH-04316,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2026-11-08,Sold,704000
VEH-04317,Mahindra,Scorpio-N,Z8L,Diesel,Pune,DLR-PUN-02,2026-02-13,Sold,2236000
VEH-04318,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-02,2026-03-24,Sold,622000
VEH-04319,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-03,2025-08-01,Sold,1731000
VEH-04320,Toyota,Innova Hycross,ZX,Hybrid,Hyderabad,DLR-HYD-02,2026-11-22,Sold,3088000
VEH-04321,Toyota,Innova Hycross,ZX,Hybrid,Mumbai,DLR-MUM-02,2026-02-23,Sold,3201000
VEH-04322,Mahindra,XUV700,AX7,Diesel,Delhi,DLR-DEL-03,2025-04-28,Sold,2536000
VEH-04323,Volkswagen,Virtus,GT,Petrol,Gurgaon,DLR-GGN-02,2025-07-02,Sold,1583000
VEH-04324,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-03,2025-11-10,Sold,978000
VEH-04325,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-01,2025-06-09,Sold,889000
VEH-04326,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2026-09-17,Sold,1568000
VEH-04327,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-03,2025-08-19,Sold,809000
VEH-04328,Honda,City,ZX,Petrol,Delhi,DLR-DEL-03,2025-03-07,Sold,1550000
VEH-04329,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-03,2025-01-22,Sold,1697000
VEH-04330,Volkswagen,Virtus,GT,Petrol,Delhi,DLR-DEL-02,2025-04-09,Sold,1713000
VEH-04331,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-03,2026-01-16,Sold,691000
VEH-04332,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-01,2026-11-02,Sold,717000
VEH-04333,Maruti Suzuki,Ertiga,ZXI+,CNG,Pune,DLR-PUN-01,2026-04-25,Sold,1217000
VEH-04334,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-03,2025-04-25,Sold,1560000
VEH-04335,Skoda,Kushaq,Style,Petrol,Bengaluru,DLR-BLR-03,2026-10-22,Sold,1542000
VEH-04336,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-03,2026-05-26,Sold,1071000
VEH-04337,Mahindra,XUV700,AX7,Diesel,Pune,DLR-PUN-03,2025-06-05,Sold,2608000
VEH-04338,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-02,2026-07-02,Sold,1136000
VEH-04339,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-02,2026-08-13,Sold,1786000
VEH-04340,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-02,2026-09-25,Sold,849000
VEH-04341,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-01,2025-12-19,Sold,806000
VEH-04342,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-02,2026-10-07,Sold,994000
VEH-04343,Mahindra,Scorpio-N,Z8L,Diesel,Chennai,DLR-CHN-01,2026-08-18,Sold,2312000
VEH-04344,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-02,2025-05-28,Sold,754000
VEH-04345,Hyundai,i20,Asta,Petrol,Gurgaon,DLR-GGN-02,2025-03-07,Sold,975000
VEH-04346,Hyundai,i20,Asta,Petrol,Hyderabad,DLR-HYD-02,2025-01-24,Sold,923000
VEH-04347,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2025-11-12,Sold,776000
VEH-04348,Maruti Suzuki,Ertiga,ZXI+,CNG,Bengaluru,DLR-BLR-03,2026-08-09,Sold,1135000
VEH-04349,Hyundai,Venue,S,Petrol,Pune,DLR-PUN-03,2025-07-19,Sold,1251000
VEH-04350,Mahindra,Thar,LX,Diesel,Ahmedabad,DLR-AMD-01,2026-02-26,Sold,1893000
VEH-04351,Maruti Suzuki,Ertiga,ZXI+,CNG,Ahmedabad,DLR-AMD-02,2025-08-01,Sold,1194000
VEH-04352,Mahindra,XUV700,AX7,Diesel,Delhi,DLR-DEL-03,2025-04-21,Sold,2279000
VEH-04353,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-01,2025-09-30,Sold,1528000
VEH-04354,Hyundai,Creta,SX,Petrol,Chennai,DLR-CHN-01,2026-11-11,Sold,1707000
VEH-04355,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-01,2025-12-02,Sold,1067000
VEH-04356,Maruti Suzuki,Baleno,Zeta,Petrol,Ahmedabad,DLR-AMD-01,2025-06-18,Sold,822000
VEH-04357,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-02,2026-02-15,Sold,794000
VEH-04358,Tata,Nexon,Creative,Petrol,Gurgaon,DLR-GGN-01,2026-07-13,Sold,1071000
VEH-04359,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2026-06-18,Sold,1433000
VEH-04360,Mahindra,Scorpio-N,Z8L,Diesel,Pune,DLR-PUN-03,2026-08-11,Sold,2258000
VEH-04361,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-01,2025-12-05,Sold,1227000
VEH-04362,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-01,2026-09-27,Sold,1684000
VEH-04363,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-03,2025-04-20,Sold,2456000
VEH-04364,Hyundai,Creta,SX(O),Diesel,Gurgaon,DLR-GGN-01,2025-01-16,Sold,1702000
VEH-04365,Honda,City,ZX,Petrol,Delhi,DLR-DEL-02,2025-01-15,Sold,1304000
VEH-04366,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-02,2026-02-05,Sold,752000
VEH-04367,Maruti Suzuki,Baleno,Zeta,Petrol,Ahmedabad,DLR-AMD-02,2026-10-24,Sold,772000
VEH-04368,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2026-02-02,Sold,723000
VEH-04369,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-03,2025-07-17,Sold,832000
VEH-04370,Skoda,Kushaq,Style,Petrol,Hyderabad,DLR-HYD-02,2026-03-20,Sold,1749000
VEH-04371,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-02,2025-01-21,Sold,700000
VEH-04372,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2025-02-06,Sold,995000
VEH-04373,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-02,2026-01-18,Sold,751000
VEH-04374,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-02,2025-11-08,Sold,713000
VEH-04375,Maruti Suzuki,Baleno,Zeta,Petrol,Hyderabad,DLR-HYD-01,2026-02-08,Sold,843000
VEH-04376,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2026-07-28,Sold,1842000
VEH-04377,MG,Hector,Sharp,Petrol,Ahmedabad,DLR-AMD-02,2025-06-19,Sold,1928000
VEH-04378,MG,Hector,Sharp,Petrol,Bengaluru,DLR-BLR-01,2025-05-01,Sold,1951000
VEH-04379,Honda,City,ZX,Petrol,Hyderabad,DLR-HYD-02,2026-05-06,Sold,1350000
VEH-04380,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-01,2025-07-09,Sold,1860000
VEH-04381,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-01,2025-12-07,Sold,1400000
VEH-04382,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-02,2026-03-28,Sold,1005000
VEH-04383,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2025-11-08,Sold,1657000
VEH-04384,Hyundai,Creta,SX,Petrol,Chennai,DLR-CHN-02,2026-09-05,Sold,1494000
VEH-04385,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-01,2025-08-27,Sold,755000
VEH-04386,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-01,2025-05-22,Sold,1527000
VEH-04387,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-01,2025-06-21,Sold,1607000
VEH-04388,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2026-11-07,Sold,696000
VEH-04389,MG,Hector,Sharp,Petrol,Gurgaon,DLR-GGN-01,2026-04-30,Sold,1862000
VEH-04390,Honda,City,ZX,Petrol,Hyderabad,DLR-HYD-02,2026-05-23,Sold,1360000
VEH-04391,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-03,2026-07-14,Sold,967000
VEH-04392,Maruti Suzuki,Ertiga,ZXI+,CNG,Bengaluru,DLR-BLR-02,2026-11-24,Sold,1154000
VEH-04393,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2026-11-17,Sold,1136000
VEH-04394,Maruti Suzuki,Brezza,ZXI,Petrol,Ahmedabad,DLR-AMD-01,2025-11-18,Sold,1031000
VEH-04395,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-02,2026-05-17,Sold,1128000
VEH-04396,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-01,2025-12-12,Sold,666000
VEH-04397,Tata,Nexon,Creative,Petrol,Hyderabad,DLR-HYD-02,2025-11-13,Sold,1286000
VEH-04398,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-02,2025-10-04,Sold,840000
VEH-04399,Maruti Suzuki,Ertiga,ZXI+,CNG,Bengaluru,DLR-BLR-01,2026-01-02,Sold,1062000
VEH-04400,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2025-04-26,Sold,1806000
VEH-04401,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-02,2026-08-19,Sold,1997000
VEH-04402,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2025-07-25,Sold,626000
VEH-04403,Hyundai,Creta,SX,Petrol,Gurgaon,DLR-GGN-01,2025-02-08,Sold,1550000
VEH-04404,Maruti Suzuki,Ertiga,ZXI+,CNG,Delhi,DLR-DEL-01,2025-08-17,Sold,1089000
VEH-04405,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-01,2025-03-13,Sold,771000
VEH-04406,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-01,2026-03-15,Sold,1009000
VEH-04407,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-01,2026-07-26,Sold,1524000
